nchannels,world_size,msg_bytes,primitive,bandwidth_gbps,latency_us,busbw_gbps,algorithm,hostname,timestamp
64,4,268435456,all_gather,161.9257,6631.08,121.4443,auto,a05u07,2026-05-05T20:23:29Z
64,4,268435456,all_gather,162.3627,6613.23,121.7720,auto,a05u07,2026-05-05T20:23:29Z
64,4,268435456,all_gather,162.4284,6610.55,121.8213,auto,a05u07,2026-05-05T20:23:29Z
64,4,268435456,all_reduce,89.6227,2995.17,134.4341,auto,a05u07,2026-05-05T20:23:19Z
64,4,268435456,all_reduce,89.4701,3000.28,134.2052,auto,a05u07,2026-05-05T20:23:19Z
64,4,268435456,all_reduce,89.8343,2988.12,134.7515,auto,a05u07,2026-05-05T20:23:19Z
64,4,268435456,all_reduce,89.7401,2991.26,134.6101,auto,a05u07,2026-05-05T20:23:19Z
64,4,268435456,all_reduce,89.7174,2992.01,134.5762,auto,a05u07,2026-05-05T20:23:19Z
64,4,268435456,all_reduce,89.6491,2994.29,134.4736,auto,a05u07,2026-05-05T20:23:19Z
64,4,268435456,all_reduce,90.0187,2982.00,135.0280,auto,a05u07,2026-05-05T20:23:19Z
64,4,268435456,all_reduce,89.8956,2986.08,134.8434,auto,a05u07,2026-05-05T20:23:19Z
64,4,268435456,all_to_all,174.3608,1539.54,130.7706,auto,a05u07,2026-05-05T20:23:48Z
64,4,268435456,all_to_all,175.1740,1532.39,131.3805,auto,a05u07,2026-05-05T20:23:48Z
64,4,268435456,all_to_all,175.8223,1526.74,131.8667,auto,a05u07,2026-05-05T20:23:48Z
64,4,268435456,all_to_all,175.6283,1528.43,131.7213,auto,a05u07,2026-05-05T20:23:48Z
64,4,268435456,all_to_all,175.2281,1531.92,131.4211,auto,a05u07,2026-05-05T20:23:48Z
64,4,268435456,all_to_all,175.0859,1533.16,131.3144,auto,a05u07,2026-05-05T20:23:48Z
64,4,268435456,all_to_all,176.8907,1517.52,132.6680,auto,a05u07,2026-05-05T20:23:48Z
64,4,268435456,all_to_all,174.3226,1539.88,130.7419,auto,a05u07,2026-05-05T20:23:48Z
64,4,268435456,broadcast,142.0148,1890.19,142.0148,auto,a05u07,2026-05-05T20:23:58Z
64,4,268435456,broadcast,143.6889,1868.17,143.6889,auto,a05u07,2026-05-05T20:23:58Z
64,4,268435456,broadcast,143.9575,1864.69,143.9575,auto,a05u07,2026-05-05T20:23:58Z
64,4,268435456,broadcast,143.7650,1867.18,143.7650,auto,a05u07,2026-05-05T20:23:58Z
64,4,268435456,broadcast,143.8565,1865.99,143.8565,auto,a05u07,2026-05-05T20:23:58Z
64,4,268435456,broadcast,144.0833,1863.06,144.0833,auto,a05u07,2026-05-05T20:23:58Z
64,4,268435456,broadcast,144.1435,1862.28,144.1435,auto,a05u07,2026-05-05T20:23:58Z
64,4,268435456,broadcast,143.2717,1873.61,143.2717,auto,a05u07,2026-05-05T20:23:58Z
64,4,268435456,reduce_scatter,162.5873,1651.02,121.9405,auto,a05u07,2026-05-05T20:23:39Z
64,4,268435456,reduce_scatter,163.9314,1637.49,122.9486,auto,a05u07,2026-05-05T20:23:39Z
64,4,268435456,reduce_scatter,164.1698,1635.11,123.1273,auto,a05u07,2026-05-05T20:23:39Z
64,4,268435456,reduce_scatter,164.5560,1631.27,123.4170,auto,a05u07,2026-05-05T20:23:39Z
64,4,268435456,reduce_scatter,163.9977,1636.82,122.9982,auto,a05u07,2026-05-05T20:23:39Z
64,4,268435456,reduce_scatter,164.3850,1632.97,123.2888,auto,a05u07,2026-05-05T20:23:39Z
64,4,268435456,reduce_scatter,164.7606,1629.25,123.5705,auto,a05u07,2026-05-05T20:23:39Z
64,4,268435456,reduce_scatter,164.5192,1631.64,123.3894,auto,a05u07,2026-05-05T20:23:39Z
64,4,1073741824,all_gather,166.2987,25826.82,124.7240,auto,a05u07,2026-05-05T20:23:29Z
64,4,1073741824,all_gather,166.6569,25771.31,124.9927,auto,a05u07,2026-05-05T20:23:29Z
64,4,1073741824,all_gather,166.4617,25801.54,124.8462,auto,a05u07,2026-05-05T20:23:29Z
64,4,1073741824,all_gather,167.1493,25695.40,125.3620,auto,a05u07,2026-05-05T20:23:29Z
64,4,1073741824,all_gather,165.6437,25928.94,124.2328,auto,a05u07,2026-05-05T20:23:29Z
64,4,1073741824,all_gather,166.9125,25731.84,125.1844,auto,a05u07,2026-05-05T20:23:29Z
64,4,1073741824,all_gather,166.6219,25776.74,124.9664,auto,a05u07,2026-05-05T20:23:29Z
64,4,1073741824,all_gather,166.5279,25791.28,124.8959,auto,a05u07,2026-05-05T20:23:29Z
64,4,1073741824,all_reduce,92.1376,11653.67,138.2065,auto,a05u07,2026-05-05T20:23:19Z
64,4,1073741824,all_reduce,92.0657,11662.78,138.0986,auto,a05u07,2026-05-05T20:23:19Z
64,4,1073741824,all_reduce,92.4097,11619.36,138.6146,auto,a05u07,2026-05-05T20:23:19Z
64,4,1073741824,all_reduce,92.3398,11628.16,138.5097,auto,a05u07,2026-05-05T20:23:19Z
64,4,1073741824,all_reduce,92.1958,11646.32,138.2937,auto,a05u07,2026-05-05T20:23:19Z
64,4,1073741824,all_reduce,92.2454,11640.06,138.3680,auto,a05u07,2026-05-05T20:23:19Z
64,4,1073741824,all_reduce,92.2759,11636.21,138.4139,auto,a05u07,2026-05-05T20:23:19Z
64,4,1073741824,all_reduce,92.2695,11637.02,138.4042,auto,a05u07,2026-05-05T20:23:19Z
64,4,1073741824,all_to_all,184.9214,5806.48,138.6910,auto,a05u07,2026-05-05T20:23:48Z
64,4,1073741824,all_to_all,184.1137,5831.95,138.0853,auto,a05u07,2026-05-05T20:23:48Z
64,4,1073741824,all_to_all,185.9545,5774.22,139.4659,auto,a05u07,2026-05-05T20:23:48Z
64,4,1073741824,all_to_all,184.7444,5812.04,138.5583,auto,a05u07,2026-05-05T20:23:48Z
64,4,1073741824,all_to_all,185.0582,5802.19,138.7936,auto,a05u07,2026-05-05T20:23:48Z
64,4,1073741824,all_to_all,185.6823,5782.68,139.2617,auto,a05u07,2026-05-05T20:23:48Z
64,4,1073741824,all_to_all,185.6614,5783.33,139.2461,auto,a05u07,2026-05-05T20:23:48Z
64,4,1073741824,all_to_all,185.5817,5785.82,139.1863,auto,a05u07,2026-05-05T20:23:48Z
64,4,1073741824,broadcast,147.0746,7300.66,147.0746,auto,a05u07,2026-05-05T20:23:58Z
64,4,1073741824,broadcast,146.9890,7304.91,146.9890,auto,a05u07,2026-05-05T20:23:58Z
64,4,1073741824,broadcast,146.8253,7313.06,146.8253,auto,a05u07,2026-05-05T20:23:58Z
64,4,1073741824,broadcast,147.1982,7294.53,147.1982,auto,a05u07,2026-05-05T20:23:58Z
64,4,1073741824,broadcast,146.9326,7307.72,146.9326,auto,a05u07,2026-05-05T20:23:58Z
64,4,1073741824,broadcast,146.6026,7324.17,146.6026,auto,a05u07,2026-05-05T20:23:58Z
64,4,1073741824,broadcast,146.9814,7305.29,146.9814,auto,a05u07,2026-05-05T20:23:58Z
64,4,1073741824,broadcast,146.8961,7309.53,146.8961,auto,a05u07,2026-05-05T20:23:58Z
64,4,1073741824,reduce_scatter,169.3971,6338.61,127.0478,auto,a05u07,2026-05-05T20:23:39Z
64,4,1073741824,reduce_scatter,171.3756,6265.43,128.5317,auto,a05u07,2026-05-05T20:23:39Z
64,4,1073741824,reduce_scatter,171.2257,6270.91,128.4193,auto,a05u07,2026-05-05T20:23:39Z
64,4,1073741824,reduce_scatter,169.8412,6322.03,127.3809,auto,a05u07,2026-05-05T20:23:39Z
64,4,1073741824,reduce_scatter,170.5478,6295.84,127.9108,auto,a05u07,2026-05-05T20:23:39Z
64,4,1073741824,reduce_scatter,171.9788,6243.45,128.9841,auto,a05u07,2026-05-05T20:23:39Z
64,4,1073741824,reduce_scatter,170.5006,6297.58,127.8755,auto,a05u07,2026-05-05T20:23:39Z
64,4,1073741824,reduce_scatter,170.5312,6296.45,127.8984,auto,a05u07,2026-05-05T20:23:39Z
64,8,1024,all_gather,0.0389,210.44,0.0341,auto,a05u07,2026-05-05T20:24:45Z
64,8,1024,all_gather,0.0588,139.25,0.0515,auto,a05u07,2026-05-05T20:24:45Z
64,8,1024,all_gather,0.0667,122.86,0.0583,auto,a05u07,2026-05-05T20:24:45Z
64,8,1024,all_gather,0.0724,113.11,0.0634,auto,a05u07,2026-05-05T20:24:45Z
64,8,1024,all_gather,0.0700,117.05,0.0612,auto,a05u07,2026-05-05T20:24:45Z
64,8,1024,all_gather,0.0679,120.63,0.0594,auto,a05u07,2026-05-05T20:24:45Z
64,8,1024,all_gather,0.0667,122.89,0.0583,auto,a05u07,2026-05-05T20:24:45Z
64,8,1024,all_gather,0.0671,122.02,0.0587,auto,a05u07,2026-05-05T20:24:45Z
64,8,1024,all_reduce,0.0056,184.15,0.0097,auto,a05u07,2026-05-05T20:24:21Z
64,8,1024,all_reduce,0.0089,114.68,0.0156,auto,a05u07,2026-05-05T20:24:21Z
64,8,1024,all_reduce,0.0109,94.03,0.0191,auto,a05u07,2026-05-05T20:24:21Z
64,8,1024,all_reduce,0.0120,85.51,0.0210,auto,a05u07,2026-05-05T20:24:21Z
64,8,1024,all_reduce,0.0108,95.06,0.0189,auto,a05u07,2026-05-05T20:24:21Z
64,8,1024,all_reduce,0.0137,74.95,0.0239,auto,a05u07,2026-05-05T20:24:21Z
64,8,1024,all_reduce,0.0134,76.24,0.0235,auto,a05u07,2026-05-05T20:24:21Z
64,8,1024,all_reduce,0.0141,72.85,0.0246,auto,a05u07,2026-05-05T20:24:21Z
64,8,1024,all_to_all,0.0070,145.73,0.0061,auto,a05u07,2026-05-05T20:25:33Z
64,8,1024,all_to_all,0.0125,81.75,0.0110,auto,a05u07,2026-05-05T20:25:33Z
64,8,1024,all_to_all,0.0148,68.97,0.0130,auto,a05u07,2026-05-05T20:25:33Z
64,8,1024,all_to_all,0.0161,63.72,0.0141,auto,a05u07,2026-05-05T20:25:33Z
64,8,1024,all_to_all,0.0159,64.53,0.0139,auto,a05u07,2026-05-05T20:25:33Z
64,8,1024,all_to_all,0.0163,62.86,0.0143,auto,a05u07,2026-05-05T20:25:33Z
64,8,1024,all_to_all,0.0156,65.78,0.0136,auto,a05u07,2026-05-05T20:25:33Z
64,8,1024,all_to_all,0.0155,65.98,0.0136,auto,a05u07,2026-05-05T20:25:33Z
64,8,1024,broadcast,0.0090,113.39,0.0090,auto,a05u07,2026-05-05T20:25:57Z
64,8,1024,broadcast,0.0128,80.06,0.0128,auto,a05u07,2026-05-05T20:25:57Z
64,8,1024,broadcast,0.0161,63.42,0.0161,auto,a05u07,2026-05-05T20:25:57Z
64,8,1024,broadcast,0.0172,59.63,0.0172,auto,a05u07,2026-05-05T20:25:57Z
64,8,1024,broadcast,0.0176,58.16,0.0176,auto,a05u07,2026-05-05T20:25:57Z
64,8,1024,broadcast,0.0180,56.76,0.0180,auto,a05u07,2026-05-05T20:25:57Z
64,8,1024,broadcast,0.0175,58.36,0.0175,auto,a05u07,2026-05-05T20:25:57Z
64,8,1024,broadcast,0.0174,58.84,0.0174,auto,a05u07,2026-05-05T20:25:57Z
64,8,1024,reduce_scatter,0.0071,144.87,0.0062,auto,a05u07,2026-05-05T20:25:09Z
64,8,1024,reduce_scatter,0.0117,87.66,0.0102,auto,a05u07,2026-05-05T20:25:09Z
64,8,1024,reduce_scatter,0.0131,78.31,0.0114,auto,a05u07,2026-05-05T20:25:09Z
64,8,1024,reduce_scatter,0.0056,181.36,0.0049,auto,a05u07,2026-05-05T20:25:09Z
64,8,1024,reduce_scatter,0.0138,74.33,0.0121,auto,a05u07,2026-05-05T20:25:09Z
64,8,1024,reduce_scatter,0.0135,76.08,0.0118,auto,a05u07,2026-05-05T20:25:09Z
64,8,1024,reduce_scatter,0.0135,76.11,0.0118,auto,a05u07,2026-05-05T20:25:09Z
64,8,1024,reduce_scatter,0.0112,91.07,0.0098,auto,a05u07,2026-05-05T20:25:09Z
64,8,4096,all_gather,0.2615,125.32,0.2288,auto,a05u07,2026-05-05T20:24:45Z
64,8,4096,all_gather,0.2700,121.36,0.2363,auto,a05u07,2026-05-05T20:24:45Z
64,8,4096,all_gather,0.2605,125.81,0.2279,auto,a05u07,2026-05-05T20:24:45Z
64,8,4096,all_gather,0.2785,117.68,0.2436,auto,a05u07,2026-05-05T20:24:45Z
64,8,4096,all_gather,0.2855,114.79,0.2498,auto,a05u07,2026-05-05T20:24:45Z
64,8,4096,all_gather,0.2721,120.42,0.2381,auto,a05u07,2026-05-05T20:24:45Z
64,8,4096,all_gather,0.2828,115.88,0.2474,auto,a05u07,2026-05-05T20:24:45Z
64,8,4096,all_gather,0.2759,118.77,0.2414,auto,a05u07,2026-05-05T20:24:45Z
64,8,4096,all_reduce,0.0534,76.64,0.0935,auto,a05u07,2026-05-05T20:24:21Z
64,8,4096,all_reduce,0.0542,75.63,0.0948,auto,a05u07,2026-05-05T20:24:21Z
64,8,4096,all_reduce,0.0552,74.15,0.0967,auto,a05u07,2026-05-05T20:24:21Z
64,8,4096,all_reduce,0.0381,107.41,0.0667,auto,a05u07,2026-05-05T20:24:21Z
64,8,4096,all_reduce,0.0540,75.83,0.0945,auto,a05u07,2026-05-05T20:24:21Z
64,8,4096,all_reduce,0.0592,69.21,0.1036,auto,a05u07,2026-05-05T20:24:21Z
64,8,4096,all_reduce,0.0588,69.65,0.1029,auto,a05u07,2026-05-05T20:24:21Z
64,8,4096,all_reduce,0.0347,117.93,0.0608,auto,a05u07,2026-05-05T20:24:21Z
64,8,4096,all_to_all,0.0637,64.30,0.0557,auto,a05u07,2026-05-05T20:25:33Z
64,8,4096,all_to_all,0.0716,57.18,0.0627,auto,a05u07,2026-05-05T20:25:33Z
64,8,4096,all_to_all,0.0689,59.46,0.0603,auto,a05u07,2026-05-05T20:25:33Z
64,8,4096,all_to_all,0.0519,78.89,0.0454,auto,a05u07,2026-05-05T20:25:33Z
64,8,4096,all_to_all,0.0712,57.53,0.0623,auto,a05u07,2026-05-05T20:25:33Z
64,8,4096,all_to_all,0.0651,62.89,0.0570,auto,a05u07,2026-05-05T20:25:33Z
64,8,4096,all_to_all,0.0757,54.08,0.0663,auto,a05u07,2026-05-05T20:25:33Z
64,8,4096,all_to_all,0.0678,60.39,0.0594,auto,a05u07,2026-05-05T20:25:33Z
64,8,4096,broadcast,0.0637,64.26,0.0637,auto,a05u07,2026-05-05T20:25:57Z
64,8,4096,broadcast,0.0759,53.95,0.0759,auto,a05u07,2026-05-05T20:25:57Z
64,8,4096,broadcast,0.0777,52.74,0.0777,auto,a05u07,2026-05-05T20:25:57Z
64,8,4096,broadcast,0.0813,50.40,0.0813,auto,a05u07,2026-05-05T20:25:57Z
64,8,4096,broadcast,0.0713,57.48,0.0713,auto,a05u07,2026-05-05T20:25:57Z
64,8,4096,broadcast,0.0681,60.16,0.0681,auto,a05u07,2026-05-05T20:25:57Z
64,8,4096,broadcast,0.0811,50.50,0.0811,auto,a05u07,2026-05-05T20:25:57Z
64,8,4096,broadcast,0.0771,53.13,0.0771,auto,a05u07,2026-05-05T20:25:57Z
64,8,4096,reduce_scatter,0.0534,76.70,0.0467,auto,a05u07,2026-05-05T20:25:09Z
64,8,4096,reduce_scatter,0.0389,105.33,0.0340,auto,a05u07,2026-05-05T20:25:09Z
64,8,4096,reduce_scatter,0.0564,72.63,0.0493,auto,a05u07,2026-05-05T20:25:09Z
64,8,4096,reduce_scatter,0.0561,72.97,0.0491,auto,a05u07,2026-05-05T20:25:09Z
64,8,4096,reduce_scatter,0.0484,84.65,0.0423,auto,a05u07,2026-05-05T20:25:09Z
64,8,4096,reduce_scatter,0.0584,70.12,0.0511,auto,a05u07,2026-05-05T20:25:09Z
64,8,4096,reduce_scatter,0.0596,68.78,0.0521,auto,a05u07,2026-05-05T20:25:09Z
64,8,4096,reduce_scatter,0.0576,71.09,0.0504,auto,a05u07,2026-05-05T20:25:09Z
64,8,16384,all_gather,1.0415,125.84,0.9113,auto,a05u07,2026-05-05T20:24:45Z
64,8,16384,all_gather,1.0776,121.63,0.9429,auto,a05u07,2026-05-05T20:24:45Z
64,8,16384,all_gather,1.0530,124.48,0.9214,auto,a05u07,2026-05-05T20:24:45Z
64,8,16384,all_gather,1.0793,121.44,0.9444,auto,a05u07,2026-05-05T20:24:45Z
64,8,16384,all_gather,0.5239,250.20,0.4584,auto,a05u07,2026-05-05T20:24:45Z
64,8,16384,all_gather,1.0928,119.94,0.9562,auto,a05u07,2026-05-05T20:24:45Z
64,8,16384,all_gather,1.1220,116.82,0.9817,auto,a05u07,2026-05-05T20:24:45Z
64,8,16384,all_gather,1.1050,118.61,0.9669,auto,a05u07,2026-05-05T20:24:45Z
64,8,16384,all_reduce,0.2426,67.52,0.4246,auto,a05u07,2026-05-05T20:24:21Z
64,8,16384,all_reduce,0.2497,65.60,0.4371,auto,a05u07,2026-05-05T20:24:21Z
64,8,16384,all_reduce,0.2483,66.00,0.4344,auto,a05u07,2026-05-05T20:24:21Z
64,8,16384,all_reduce,0.2603,62.95,0.4555,auto,a05u07,2026-05-05T20:24:21Z
64,8,16384,all_reduce,0.2522,64.97,0.4413,auto,a05u07,2026-05-05T20:24:21Z
64,8,16384,all_reduce,0.2640,62.07,0.4619,auto,a05u07,2026-05-05T20:24:21Z
64,8,16384,all_reduce,0.2603,62.94,0.4556,auto,a05u07,2026-05-05T20:24:21Z
64,8,16384,all_reduce,0.2472,66.29,0.4325,auto,a05u07,2026-05-05T20:24:21Z
64,8,16384,all_to_all,0.2571,63.72,0.2250,auto,a05u07,2026-05-05T20:25:33Z
64,8,16384,all_to_all,0.2835,57.80,0.2480,auto,a05u07,2026-05-05T20:25:33Z
64,8,16384,all_to_all,0.2868,57.12,0.2510,auto,a05u07,2026-05-05T20:25:33Z
64,8,16384,all_to_all,0.3002,54.58,0.2626,auto,a05u07,2026-05-05T20:25:33Z
64,8,16384,all_to_all,0.2985,54.88,0.2612,auto,a05u07,2026-05-05T20:25:33Z
64,8,16384,all_to_all,0.2927,55.97,0.2561,auto,a05u07,2026-05-05T20:25:33Z
64,8,16384,all_to_all,0.3028,54.12,0.2649,auto,a05u07,2026-05-05T20:25:33Z
64,8,16384,all_to_all,0.2878,56.94,0.2518,auto,a05u07,2026-05-05T20:25:33Z
64,8,16384,broadcast,0.2696,60.76,0.2696,auto,a05u07,2026-05-05T20:25:57Z
64,8,16384,broadcast,0.3011,54.41,0.3011,auto,a05u07,2026-05-05T20:25:57Z
64,8,16384,broadcast,0.2962,55.31,0.2962,auto,a05u07,2026-05-05T20:25:57Z
64,8,16384,broadcast,0.2888,56.73,0.2888,auto,a05u07,2026-05-05T20:25:57Z
64,8,16384,broadcast,0.2727,60.08,0.2727,auto,a05u07,2026-05-05T20:25:57Z
64,8,16384,broadcast,0.3097,52.90,0.3097,auto,a05u07,2026-05-05T20:25:57Z
64,8,16384,broadcast,0.3122,52.49,0.3122,auto,a05u07,2026-05-05T20:25:57Z
64,8,16384,broadcast,0.3010,54.43,0.3010,auto,a05u07,2026-05-05T20:25:57Z
64,8,16384,reduce_scatter,0.2187,74.92,0.1914,auto,a05u07,2026-05-05T20:25:09Z
64,8,16384,reduce_scatter,0.2273,72.09,0.1989,auto,a05u07,2026-05-05T20:25:09Z
64,8,16384,reduce_scatter,0.2323,70.52,0.2033,auto,a05u07,2026-05-05T20:25:09Z
64,8,16384,reduce_scatter,0.2373,69.03,0.2077,auto,a05u07,2026-05-05T20:25:09Z
64,8,16384,reduce_scatter,0.2393,68.46,0.2094,auto,a05u07,2026-05-05T20:25:09Z
64,8,16384,reduce_scatter,0.2383,68.74,0.2085,auto,a05u07,2026-05-05T20:25:09Z
64,8,16384,reduce_scatter,0.2280,71.85,0.1995,auto,a05u07,2026-05-05T20:25:09Z
64,8,16384,reduce_scatter,0.2240,73.14,0.1960,auto,a05u07,2026-05-05T20:25:09Z
64,8,65536,all_gather,3.8915,134.73,3.4050,auto,a05u07,2026-05-05T20:24:45Z
64,8,65536,all_gather,4.0140,130.61,3.5123,auto,a05u07,2026-05-05T20:24:45Z
64,8,65536,all_gather,3.9772,131.82,3.4800,auto,a05u07,2026-05-05T20:24:45Z
64,8,65536,all_gather,3.9752,131.89,3.4783,auto,a05u07,2026-05-05T20:24:45Z
64,8,65536,all_gather,3.8546,136.02,3.3728,auto,a05u07,2026-05-05T20:24:45Z
64,8,65536,all_gather,3.9286,133.45,3.4375,auto,a05u07,2026-05-05T20:24:45Z
64,8,65536,all_gather,3.8938,134.65,3.4071,auto,a05u07,2026-05-05T20:24:45Z
64,8,65536,all_gather,3.9814,131.68,3.4837,auto,a05u07,2026-05-05T20:24:45Z
64,8,65536,all_reduce,0.9702,67.55,1.6979,auto,a05u07,2026-05-05T20:24:21Z
64,8,65536,all_reduce,1.0121,64.75,1.7711,auto,a05u07,2026-05-05T20:24:21Z
64,8,65536,all_reduce,0.9688,67.65,1.6953,auto,a05u07,2026-05-05T20:24:21Z
64,8,65536,all_reduce,0.8858,73.99,1.5501,auto,a05u07,2026-05-05T20:24:21Z
64,8,65536,all_reduce,1.0265,63.84,1.7964,auto,a05u07,2026-05-05T20:24:21Z
64,8,65536,all_reduce,1.0801,60.68,1.8902,auto,a05u07,2026-05-05T20:24:21Z
64,8,65536,all_reduce,1.1000,59.58,1.9250,auto,a05u07,2026-05-05T20:24:21Z
64,8,65536,all_reduce,0.6344,103.31,1.1102,auto,a05u07,2026-05-05T20:24:21Z
64,8,65536,all_to_all,1.0963,59.78,0.9592,auto,a05u07,2026-05-05T20:25:33Z
64,8,65536,all_to_all,1.1418,57.40,0.9991,auto,a05u07,2026-05-05T20:25:33Z
64,8,65536,all_to_all,1.0485,62.50,0.9175,auto,a05u07,2026-05-05T20:25:33Z
64,8,65536,all_to_all,1.1684,56.09,1.0224,auto,a05u07,2026-05-05T20:25:33Z
64,8,65536,all_to_all,1.1405,57.46,0.9979,auto,a05u07,2026-05-05T20:25:33Z
64,8,65536,all_to_all,1.2494,52.45,1.0932,auto,a05u07,2026-05-05T20:25:33Z
64,8,65536,all_to_all,1.2052,54.38,1.0546,auto,a05u07,2026-05-05T20:25:33Z
64,8,65536,all_to_all,1.2257,53.47,1.0725,auto,a05u07,2026-05-05T20:25:33Z
64,8,65536,broadcast,1.1981,54.70,1.1981,auto,a05u07,2026-05-05T20:25:57Z
64,8,65536,broadcast,1.2029,54.48,1.2029,auto,a05u07,2026-05-05T20:25:57Z
64,8,65536,broadcast,0.9772,67.07,0.9772,auto,a05u07,2026-05-05T20:25:57Z
64,8,65536,broadcast,1.1997,54.63,1.1997,auto,a05u07,2026-05-05T20:25:57Z
64,8,65536,broadcast,1.2097,54.17,1.2097,auto,a05u07,2026-05-05T20:25:57Z
64,8,65536,broadcast,1.2196,53.73,1.2196,auto,a05u07,2026-05-05T20:25:57Z
64,8,65536,broadcast,1.2406,52.83,1.2406,auto,a05u07,2026-05-05T20:25:57Z
64,8,65536,broadcast,1.2352,53.06,1.2352,auto,a05u07,2026-05-05T20:25:57Z
64,8,65536,reduce_scatter,0.8608,76.14,0.7532,auto,a05u07,2026-05-05T20:25:09Z
64,8,65536,reduce_scatter,0.9133,71.75,0.7992,auto,a05u07,2026-05-05T20:25:09Z
64,8,65536,reduce_scatter,0.9224,71.05,0.8071,auto,a05u07,2026-05-05T20:25:09Z
64,8,65536,reduce_scatter,0.9275,70.66,0.8116,auto,a05u07,2026-05-05T20:25:09Z
64,8,65536,reduce_scatter,0.9344,70.14,0.8176,auto,a05u07,2026-05-05T20:25:09Z
64,8,65536,reduce_scatter,0.8913,73.53,0.7799,auto,a05u07,2026-05-05T20:25:09Z
64,8,65536,reduce_scatter,0.9330,70.24,0.8164,auto,a05u07,2026-05-05T20:25:09Z
64,8,65536,reduce_scatter,0.9327,70.26,0.8161,auto,a05u07,2026-05-05T20:25:09Z
64,8,262144,all_gather,12.5416,167.22,10.9739,auto,a05u07,2026-05-05T20:24:45Z
64,8,262144,all_gather,14.0346,149.43,12.2803,auto,a05u07,2026-05-05T20:24:45Z
64,8,262144,all_gather,14.4932,144.70,12.6816,auto,a05u07,2026-05-05T20:24:45Z
64,8,262144,all_gather,14.7111,142.56,12.8722,auto,a05u07,2026-05-05T20:24:45Z
64,8,262144,all_gather,14.6051,143.59,12.7795,auto,a05u07,2026-05-05T20:24:45Z
64,8,262144,all_gather,14.5501,144.13,12.7314,auto,a05u07,2026-05-05T20:24:45Z
64,8,262144,all_gather,14.8340,141.37,12.9797,auto,a05u07,2026-05-05T20:24:45Z
64,8,262144,all_gather,14.6453,143.20,12.8147,auto,a05u07,2026-05-05T20:24:45Z
64,8,262144,all_reduce,3.7258,70.36,6.5202,auto,a05u07,2026-05-05T20:24:21Z
64,8,262144,all_reduce,4.0196,65.22,7.0342,auto,a05u07,2026-05-05T20:24:21Z
64,8,262144,all_reduce,3.3594,78.03,5.8790,auto,a05u07,2026-05-05T20:24:21Z
64,8,262144,all_reduce,4.1959,62.48,7.3428,auto,a05u07,2026-05-05T20:24:21Z
64,8,262144,all_reduce,3.8882,67.42,6.8044,auto,a05u07,2026-05-05T20:24:21Z
64,8,262144,all_reduce,4.1045,63.87,7.1829,auto,a05u07,2026-05-05T20:24:21Z
64,8,262144,all_reduce,4.1140,63.72,7.1995,auto,a05u07,2026-05-05T20:24:21Z
64,8,262144,all_reduce,2.5265,103.76,4.4214,auto,a05u07,2026-05-05T20:24:21Z
64,8,262144,all_to_all,3.9643,66.13,3.4687,auto,a05u07,2026-05-05T20:25:33Z
64,8,262144,all_to_all,4.4589,58.79,3.9015,auto,a05u07,2026-05-05T20:25:33Z
64,8,262144,all_to_all,2.4039,109.05,2.1034,auto,a05u07,2026-05-05T20:25:33Z
64,8,262144,all_to_all,4.3904,59.71,3.8416,auto,a05u07,2026-05-05T20:25:33Z
64,8,262144,all_to_all,4.5480,57.64,3.9795,auto,a05u07,2026-05-05T20:25:33Z
64,8,262144,all_to_all,4.6068,56.90,4.0309,auto,a05u07,2026-05-05T20:25:33Z
64,8,262144,all_to_all,4.7815,54.83,4.1838,auto,a05u07,2026-05-05T20:25:33Z
64,8,262144,all_to_all,4.5975,57.02,4.0228,auto,a05u07,2026-05-05T20:25:33Z
64,8,262144,broadcast,4.3512,60.25,4.3512,auto,a05u07,2026-05-05T20:25:57Z
64,8,262144,broadcast,4.6527,56.34,4.6527,auto,a05u07,2026-05-05T20:25:57Z
64,8,262144,broadcast,4.8570,53.97,4.8570,auto,a05u07,2026-05-05T20:25:57Z
64,8,262144,broadcast,4.8842,53.67,4.8842,auto,a05u07,2026-05-05T20:25:57Z
64,8,262144,broadcast,4.8807,53.71,4.8807,auto,a05u07,2026-05-05T20:25:57Z
64,8,262144,broadcast,4.8088,54.51,4.8088,auto,a05u07,2026-05-05T20:25:57Z
64,8,262144,broadcast,4.8676,53.86,4.8676,auto,a05u07,2026-05-05T20:25:57Z
64,8,262144,broadcast,4.8674,53.86,4.8674,auto,a05u07,2026-05-05T20:25:57Z
64,8,262144,reduce_scatter,3.2758,80.02,2.8663,auto,a05u07,2026-05-05T20:25:09Z
64,8,262144,reduce_scatter,3.5044,74.80,3.0663,auto,a05u07,2026-05-05T20:25:09Z
64,8,262144,reduce_scatter,3.5802,73.22,3.1327,auto,a05u07,2026-05-05T20:25:09Z
64,8,262144,reduce_scatter,3.5757,73.31,3.1288,auto,a05u07,2026-05-05T20:25:09Z
64,8,262144,reduce_scatter,3.3136,79.11,2.8994,auto,a05u07,2026-05-05T20:25:09Z
64,8,262144,reduce_scatter,3.6323,72.17,3.1783,auto,a05u07,2026-05-05T20:25:09Z
64,8,262144,reduce_scatter,3.6891,71.06,3.2280,auto,a05u07,2026-05-05T20:25:09Z
